;; Experiment Time: Fri Nov 16 11:53:50 PST 2012
;; Number of Subjects Used: 7
;; Number of Matches Run: 41
;;
;; Table Name: Client Round Data
matchId,roundId,groupId,clientId,payoff,id,period.0.stillInitialView,period.0.riskyHoldings,period.0.safeHoldings,period.0.riskyPercent,period.0.safePercent,period.0.initialViewType,period.0.dollarChoices.0,period.0.numSwitches,period.0.dragTimes.0,period.0.dragTimes.1,period.0.safeReturn,period.0.riskyReturn,period.0.riskyDraw,period.1.stillInitialView,period.1.riskyHoldings,period.1.safeHoldings,period.1.riskyPercent,period.1.safePercent,period.1.initialViewType,period.1.numSwitches,period.1.dragTimes.0,period.1.safeReturn,period.1.riskyReturn,period.1.riskyDraw,period.2.stillInitialView,period.2.riskyHoldings,period.2.safeHoldings,period.2.riskyPercent,period.2.safePercent,period.2.initialViewType,period.2.numSwitches,period.2.dragTimes.0,period.2.dragTimes.1,period.2.safeReturn,period.2.riskyReturn,period.2.riskyDraw,period.3.stillInitialView,period.3.riskyHoldings,period.3.safeHoldings,period.3.riskyPercent,period.3.safePercent,period.3.initialViewType,period.3.numSwitches,period.3.dragTimes.0,period.3.dragTimes.1,period.3.safeReturn,period.3.riskyReturn,period.3.riskyDraw,period.4.stillInitialView,period.4.riskyHoldings,period.4.safeHoldings,period.4.riskyPercent,period.4.safePercent,period.4.initialViewType,period.4.numSwitches,period.4.dragTimes.0,period.4.safeReturn,period.4.riskyReturn,period.4.riskyDraw,period.5.stillInitialView,period.5.riskyHoldings,period.5.safeHoldings,period.5.riskyPercent,period.5.safePercent,period.5.initialViewType,period.5.numSwitches,period.5.dragTimes.0,period.5.safeReturn,period.5.riskyReturn,period.5.riskyDraw,period.6.stillInitialView,period.6.riskyHoldings,period.6.safeHoldings,period.6.riskyPercent,period.6.safePercent,period.6.initialViewType,period.6.numSwitches,period.6.dragTimes.0,period.6.safeReturn,period.6.riskyReturn,period.6.riskyDraw,period.7.stillInitialView,period.7.riskyHoldings,period.7.safeHoldings,period.7.riskyPercent,period.7.safePercent,period.7.initialViewType,period.7.numSwitches,period.7.dragTimes.0,period.7.safeReturn,period.7.riskyReturn,period.7.riskyDraw,period.8.stillInitialView,period.8.riskyHoldings,period.8.safeHoldings,period.8.riskyPercent,period.8.safePercent,period.8.initialViewType,period.8.numSwitches,period.8.dragTimes.0,period.8.safeReturn,period.8.riskyReturn,period.8.riskyDraw,period.9.stillInitialView,period.9.riskyHoldings,period.9.safeHoldings,period.9.riskyPercent,period.9.safePercent,period.9.initialViewType,period.9.numSwitches,period.9.dragTimes.0,period.9.safeReturn,period.9.riskyReturn,period.9.riskyDraw,endOfPathHoldings,period.0.percentChoices.0,period.0.dragTimes.2,period.0.dragTimes.3,period.0.dragTimes.4,period.0.dragTimes.5,period.1.dragTimes.1,period.1.dragTimes.2,period.2.dragTimes.2,period.3.dragTimes.2,period.4.dragTimes.1,period.5.dragTimes.1,period.6.dragTimes.1,period.7.dollarChoices.0,period.7.dragTimes.1,period.8.dragTimes.1,period.9.dragTimes.1,period.9.dragTimes.2,period.4.dragTimes.2,period.7.dragTimes.2,period.6.percentChoices.0,period.6.dollarChoices.0,period.9.dragTimes.3,period.0.dragTimes.6,period.0.dragTimes.7,period.2.dragTimes.3,period.2.dragTimes.4,period.3.dragTimes.3,period.4.dragTimes.3,period.4.dragTimes.4,period.4.dragTimes.5,period.5.dragTimes.2,period.6.dragTimes.2,period.6.dragTimes.3,period.6.dragTimes.4,period.6.dragTimes.5,period.6.dragTimes.6,period.8.dragTimes.2,period.8.dragTimes.3,period.9.dragTimes.4,period.9.dragTimes.5,period.9.dragTimes.6,period.9.dragTimes.7,period.9.dragTimes.8,period.9.dragTimes.9,period.5.percentChoices.0,period.5.dollarChoices.0,period.1.dragTimes.3,period.1.dragTimes.4,period.1.dragTimes.5,period.3.percentChoices.0,period.4.dollarChoices.0,period.5.dragTimes.3,period.5.dragTimes.4,period.0.percentChoices.1,period.0.dollarChoices.1,period.7.dragTimes.3,period.1.percentChoices.0,period.2.percentChoices.0,period.9.dollarChoices.0,period.4.dragTimes.6,period.0.dragTimes.8,period.1.dollarChoices.0,period.8.dragTimes.4,period.8.dragTimes.5,period.3.dragTimes.4,period.3.dollarChoices.0,period.3.percentChoices.1,period.3.dollarChoices.1,period.4.percentChoices.0,period.6.percentChoices.1,period.7.percentChoices.0,period.7.dragTimes.4,period.1.betTime,period.1.betResult,period.0.betTime,period.0.betResult,period.9.betTime,period.9.betResult,period.5.betTime,period.5.betResult,period.8.betTime,period.8.betResult,period.4.betTime,period.4.betResult,period.7.dragTimes.5,period.7.dragTimes.6,period.7.dragTimes.7,period.3.betTime,period.3.betResult,period.0.dragTimes.9,period.1.dragTimes.6,period.1.dragTimes.7,period.2.dollarChoices.0,period.6.betTime,period.6.betResult,period.3.dragTimes.5,period.4.percentChoices.1,period.4.dollarChoices.1,period.7.percentChoices.1,period.8.dragTimes.6,period.8.dragTimes.7,period.8.dragTimes.8,period.8.dragTimes.9,period.2.betTime,period.2.betResult,period.7.betTime,period.7.betResult,period.4.view.0.index,period.4.view.0.time,period.5.dragTimes.5,period.5.dragTimes.6,period.5.dragTimes.7,period.5.dragTimes.8,period.8.view.0.index,period.8.view.0.time,period.1.dragTimes.8,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer,questionRound.0.question.10.answer,
36,0,0,1,0.0,1,false,1.2954545,1.7045455,0.43181816,0.5681818,,N/A,1,2090,2527,0.051136363,0.056765303,0.04381883,false,1.2983321,1.8108317,0.41758242,0.5824176,percent,0,1248,0.054324947,0.5202185,0.40068215,false,2.5129359,1.2904265,0.66071427,0.3392857,percent,0,1653,2137,0.038712792,0.11092561,0.044141836,false,3.137109,0.8183763,0.79310346,0.20689656,percent,0,1014,2169,0.02455129,-0.9549086,-0.30439126,false,2.1724024,0.98436975,0.68817204,0.31182793,percent,0,2948,0.029531091,-0.80230856,-0.36931857,false,1.2237455,1.2917312,0.4864865,0.5135135,percent,0,1076,0.038751937,-0.24314281,-0.1986874,false,1.6910995,0.6426178,0.7246377,0.2753623,percent,0,1186,0.019278534,-0.4696433,-0.27771476,false,0.51129633,1.4316297,0.2631579,0.7368421,percent,0,1123,0.04294889,-0.3314026,-0.64816153,false,0.2732533,1.4687364,0.15686275,0.84313726,percent,0,2730,0.044062093,-0.133875,-0.48993003,false,1.6802125,0.0,1.0,0.0,percent,0,1591,0.0,-1.1022586,-0.6560233,0.87188035,1653,N/A,N/A,N/A,N/A,2777,N/A,3276,N/A,4024,2980,1872,N/A,N/A,4165,2980,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,max,1560,N/A,N/A,N/A,N/A,max,1373,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
36,0,0,2,0.0,2,false,1.5,1.5,0.5,0.5,,N/A,1,1919,3136,0.044999998,0.06572825,0.04381883,false,1.5560948,1.5560948,0.5,0.5,percent,0,811,0.046682842,0.6234994,0.40068215,false,1.9628911,1.9628911,0.5,0.5,percent,0,796,2247,0.058886733,0.08664562,0.044141836,false,2.0366278,2.0366278,0.5,0.5,percent,0,1123,2277,0.061098833,-0.6199317,-0.30439126,false,1.8339046,1.765982,0.509434,0.49056602,percent,0,1264,0.052979458,-0.677295,-0.36931857,false,1.5941606,1.4924054,0.51648355,0.48351645,percent,0,889,0.044772163,-0.31673962,-0.1986874,false,1.4558982,1.3881818,0.5119048,0.4880952,percent,0,920,0.041645452,-0.4043244,-0.27771476,false,1.283229,1.2494599,0.50666666,0.49333334,percent,0,967,0.037483796,-0.83173966,-0.64816153,false,0.9790404,0.9790404,0.5,0.5,percent,0,1232,0.029371211,-0.4796613,-0.48993003,false,1.5740218,0.034217834,0.9787234,0.021276576,percent,0,2293,0.001026535,-1.032595,-0.6560233,0.8520212,1217,N/A,N/A,N/A,N/A,2013,N/A,N/A,N/A,4196,1888,3213,N/A,4758,3868,4009,5148,N/A,N/A,N/A,N/A,6006,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,avg,4836,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
36,0,0,3,0.81005824,3,false,1.1590909,1.8409091,0.38636363,0.6136364,,3728,1,2433,4430,0.055227272,0.05079001,0.04381883,false,1.1609119,1.9462346,0.37362638,0.6263736,dollar,0,2137,0.058387037,0.46515667,0.40068215,false,1.4271144,2.310566,0.38181818,0.61818177,dollar,0,1872,N/A,0.069316976,0.06299545,0.044141836,false,0.8445305,2.026873,0.21814582,0.5235499,dollar,0,3838,4322,0.060806192,-0.2570677,-0.30439126,false,0.74541,1.9651718,0.275,0.725,dollar,0,3432,0.05895515,-0.27529377,-0.36931857,false,1.3543245,1.1850337,0.53333336,0.4666666,dollar,0,1935,0.035551008,-0.26908723,-0.1986874,false,0.91207886,1.4187894,0.39130434,0.6086957,dollar,0,1809,0.04256368,-0.25329775,-0.27771476,false,1.1957026,0.95656204,0.5555556,0.44444445,dollar,0,1825,0.028696861,-0.7750084,-0.64816153,false,1.1993971,0.41122198,0.7446808,0.2553192,dollar,0,2917,0.012336659,-0.5876207,-0.48993003,false,0.7495481,0.40884435,0.64705884,0.35294116,dollar,0,5429,0.01226533,-0.49172103,-0.6560233,0.81005824,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3993,N/A,N/A,N/A,2387,3463,N/A,N/A,N/A,2652,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6615,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1779.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,avg,6411,N/A,N/A,N/A,N/A,avg,6147,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
36,0,0,4,0.0,4,false,2.7954545,0.2045455,0.9318182,0.068181835,,6381,2,7597,8767,0.006136365,0.12249355,0.04381883,false,2.7569525,0.37440085,0.8804348,0.11956519,percent,0,1903,0.011232025,1.1046617,0.40068215,false,1.9778569,2.5234725,0.43939394,0.56060606,percent,0,1217,5008,0.07570417,0.08730623,0.044141836,false,3.1335704,1.5327246,0.67153287,0.32846716,percent,0,1154,N/A,0.04598174,-0.9538315,-0.30439126,false,1.5696253,2.3203154,0.40350878,0.59649116,percent,0,1498,0.069609456,-0.57969177,-0.36931857,false,2.1462357,1.3286221,0.61764705,0.38235295,percent,0,1701,0.03985866,-0.42643,-0.1986874,false,2.3119836,0.81599426,0.73913044,0.2608696,percent,0,1419,0.024479827,-0.64207196,-0.27771476,false,0.98898834,1.602843,0.38157895,0.618421,percent,0,1139,0.04808529,-0.6410242,-0.64816153,false,0.06775549,2.1004202,0.03125,0.96875,percent,0,3323,0.06301261,-0.03319545,-0.48993003,false,1.7639557,0.4409889,0.8,0.19999999,percent,0,1794,0.013229666,-1.157196,-0.6560233,1.3695543,6989,10109,N/A,N/A,N/A,4680,N/A,6802,N/A,N/A,N/A,N/A,N/A,1809,5757,7020,N/A,N/A,6411,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,max,1404,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
36,0,0,5,0.0,5,false,1.8068182,1.1931818,0.60227275,0.39772725,,N/A,1,3806,N/A,0.03579545,0.07917266,0.04381883,false,1.8632615,1.2534668,0.59782606,0.4021739,percent,0,983,0.037604004,0.7465756,0.40068215,false,2.6811464,1.3914807,0.65833336,0.3416666,percent,0,874,N/A,0.04174442,0.11835072,0.044141836,false,2.94782,1.2875535,0.696,0.304,percent,0,1014,5116,0.038626604,-0.89729065,-0.30439126,false,2.175012,1.325398,0.6213592,0.37864077,percent,0,1030,0.03976194,-0.80327237,-0.36931857,false,1.3659711,1.5025682,0.47619048,0.52380955,percent,0,1591,0.045077045,-0.27140126,-0.1986874,false,1.1142623,1.5532143,0.4177215,0.5822785,percent,0,952,0.046596427,-0.3094471,-0.27771476,false,1.8668518,0.57702684,0.7638889,0.23611109,percent,0,936,0.017310806,-1.2100215,-0.64816153,false,0.34145933,1.2292538,0.21739128,0.78260875,percent,0,1092,0.036877614,-0.16729118,-0.48993003,false,1.3037826,0.1715504,0.8837209,0.1162791,percent,0,1529,0.005146512,-0.8553118,-0.6560233,0.8532437,3245,N/A,N/A,N/A,N/A,4352,N/A,N/A,N/A,2324,N/A,6771,N/A,5272,4243,4243,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,max,3682,N/A,N/A,N/A,N/A,min,5179,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
36,0,0,6,0.0,6,false,2.0454545,0.9545455,0.6818182,0.31818184,,N/A,1,2418,4820,0.028636364,0.08962943,0.04381883,false,2.1366987,0.9835596,0.6847826,0.31521738,percent,0,780,0.029506788,0.85613704,0.40068215,false,2.9148598,1.2879615,0.6935484,0.30645165,percent,0,874,2886,0.038638845,0.12866727,0.044141836,false,2.7797427,1.593267,0.6356589,0.36434105,percent,0,905,3822,0.047798008,-0.8461294,-0.30439126,false,2.506038,1.1852882,0.6788991,0.32110092,percent,0,2948,0.035558645,-0.9255264,-0.36931857,false,2.0705175,0.8825159,0.70114934,0.29885063,percent,0,671,0.026475476,-0.41138574,-0.1986874,false,1.8617246,0.7446897,0.71428573,0.28571424,percent,0,2137,0.02234069,-0.5170284,-0.27771476,false,0.70638645,0.47092426,0.3244307,0.21628712,percent,0,4977,0.014127728,-0.4578525,-0.64816153,true,12.349589,8.504907,0.59217876,0.40782124,percent,0,N/A,N/A,N/A,N/A,true,12.349589,8.504907,0.59217876,0.40782124,percent,0,N/A,N/A,N/A,N/A,20.854496,1747,N/A,N/A,N/A,N/A,5944,N/A,N/A,N/A,5959,4150,4056,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2652.0,win,avg,1669,N/A,N/A,N/A,N/A,max,5335,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
37,0,0,0,0.0,0,false,3.0,0.0,1.0,0.0,,3011,1,1279,1856,0.0,-1.0111091,-0.33703637,false,2.1416485,0.0,1.0,0.0,dollar,0,889,0.0,-0.5548574,-0.25907958,false,1.6191107,0.03373146,0.97959185,0.020408155,dollar,0,858,1763,0.0010119438,0.40531933,0.25033453,true,2.0803149,0.034103394,0.98387104,0.016128972,dollar,0,N/A,N/A,N/A,N/A,N/A,false,2.0803149,0.034103394,0.98387104,0.016128972,dollar,0,1872,0.0010231017,0.17082663,0.082115754,false,0.9242373,1.3692405,0.40298507,0.59701496,dollar,0,1482,0.041077215,0.23410334,0.25329354,false,2.600977,0.0,1.0,0.0,dollar,0,1311,0.0,0.26508367,0.10191696,false,1.8296723,1.0503674,0.63529414,0.36470586,dollar,0,1669,0.03151102,0.1632791,0.08923953,true,1.9984382,1.0838987,0.64835167,0.35164833,dollar,0,N/A,N/A,N/A,N/A,false,2.675875,0.40646195,0.8681319,0.13186811,dollar,0,2886,0.012193859,0.5435081,0.20311417,3.697171,N/A,2215,2402,3635,4493,1466,1903,N/A,N/A,2200,2043,2356,N/A,2745,N/A,3104,3276,2683,N/A,N/A,N/A,3494,6505,N/A,N/A,N/A,N/A,2949,3151,3463,2855,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3713,5039,5725,6412,6739,N/A,N/A,N/A,3292,3604,3994,N/A,N/A,4071,5257,N/A,N/A,N/A,N/A,N/A,N/A,4041,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4306,4961,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,max,5928,5304,5616,5943,6552,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
37,0,0,1,0.0,1,false,2.215909,0.784091,0.7386363,0.26136366,,N/A,1,1295,2605,0.023522729,-0.7468419,-0.33703637,false,1.740931,0.6485822,0.7285714,0.27142859,percent,0,1467,0.019457467,-0.45103967,-0.25907958,false,0.6137156,1.3979077,0.30508474,0.69491524,percent,0,1529,N/A,0.041937232,0.1536342,0.25033453,false,1.6879811,0.540154,0.75757575,0.24242425,percent,0,1357,N/A,0.01620462,1.3095003,0.775779,false,1.7028759,2.5202563,0.4032258,0.5967742,percent,0,2948,0.07560769,0.13983293,0.082115754,false,2.8397193,0.6047549,0.6389326,0.13606894,percent,0,1482,0.018142648,0.71928257,0.25329354,false,0.88342184,3.3977761,0.20634921,0.79365075,percent,0,1919,0.10193328,0.09003567,0.10191696,false,2.2389574,2.2389574,0.5,0.5,percent,0,1264,0.06716872,0.1998035,0.08923953,false,0.7810263,3.9730468,0.16428572,0.8357143,percent,0,2808,0.1191914,0.0228515,0.029258298,false,2.3541074,1.542346,0.48077807,0.3149925,percent,0,2028,0.046270378,0.47815257,0.20311417,4.4728975,2137,3432,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2059,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3323.0,lose,4415.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,max,1513,N/A,N/A,N/A,N/A,max,1482,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
37,0,0,2,0.0,2,false,1.5,1.5,0.5,0.5,,N/A,1,2106,6599,0.044999998,-0.50555456,-0.33703637,false,1.3928415,1.2229828,0.53246754,0.4675325,percent,0,1077,0.036689483,-0.36085677,-0.25907958,false,1.1842244,1.1503894,0.5072464,0.49275362,percent,0,920,3151,0.03451168,0.29645225,0.25033453,false,1.352992,1.352992,0.5,0.5,percent,0,873,2199,0.04058976,1.0496229,0.775779,false,2.2001812,2.1324832,0.5078125,0.4921875,percent,0,1061,0.06397449,0.18066955,0.082115754,false,1.8339733,2.7509599,0.4,0.59999996,percent,0,936,0.08252879,0.4645336,0.25329354,false,1.562234,3.633892,0.3006536,0.6993464,percent,0,982,0.10901676,0.15921815,0.10191696,false,1.6316296,3.8411279,0.29813665,0.70186335,percent,0,951,0.11523383,0.14560586,0.08923953,false,1.4265814,4.31371,0.24852072,0.75147927,percent,0,1123,0.12941131,0.041739345,0.029258298,false,1.1552298,4.7568293,0.19540228,0.80459774,percent,0,1138,0.14270487,0.23464353,0.20311417,6.314936,1232,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3682,1357,1404,N/A,3307,3744,2496,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4368,2043,5210,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,max,4462,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
37,0,0,3,0.0,3,false,1.3295455,1.6704545,0.44318184,0.5568182,,2668,1,1545,1825,0.050113633,-0.4481052,-0.33703637,false,1.1489882,1.5207198,0.43037975,0.56962025,dollar,0,1419,0.045621593,-0.2976794,-0.25907958,false,1.3628259,1.0902605,0.5555556,0.4444444,dollar,0,1279,5304,0.032707814,0.34116238,0.25033453,false,1.0141613,1.8592956,0.35294122,0.6470588,dollar,0,2511,6333,0.05577887,0.7867651,0.775779,false,0.6806811,3.4374394,0.16528925,0.8347107,dollar,0,3650,0.10312318,0.055894643,0.082115754,false,1.0528923,3.2266054,0.24603176,0.7539683,dollar,0,2091,0.09679816,0.26669082,0.25329354,false,0.983437,3.6963668,0.21014492,0.78985506,dollar,0,3120,0.110891,0.10022891,0.10191696,false,1.0540451,3.842164,0.21527779,0.7847222,dollar,0,1888,0.115264915,0.094062485,0.08923953,false,0.8857093,4.224152,0.17333333,0.82666665,dollar,0,4118,0.12672456,0.025914347,0.029258298,false,1.0186225,4.244261,0.19354838,0.8064516,dollar,0,6302,0.12732781,0.20689666,0.20311417,5.6196175,N/A,4134,4462,7753,9485,2496,N/A,N/A,N/A,4290,2403,3386,N/A,2153,4555,6505,N/A,4602,3994,N/A,N/A,N/A,10327,N/A,N/A,N/A,N/A,6427,6661,N/A,4400,N/A,N/A,N/A,N/A,N/A,4773,5179,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6411,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,max,2059,N/A,N/A,N/A,N/A,max,2777,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
